FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE DE SITIO,ARMA EMPLEADA,EDAD,SEXO,ESTADO CIVIL,CLASE DE EMPLEADO,ESCOLARIDAD
,VALLE,CALI (CT),Sábado,01:00:00 PM,SAN NICOLAS E3,URBANA,VIAS PUBLICAS,CONTUNDENTES,26,FEMENINO,UNION LIBRE,INDEPENDIENTE,TECNICO
,SANTANDER,BARRANCABERMEJA,Sábado,07:00:00 PM,INDEPENDENCIA,URBANA,NO DEFINIDO,CONTUNDENTES,14,FEMENINO,SOLTERO,ESTUDIANTE,SECUNDARIA
,VALLE,TULUÁ,Domingo,10:00:00 AM,Cgto Aguaclara,RURAL,CASAS DE HABITACION,CONTUNDENTES,35,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,ATLÁNTICO,SOLEDAD,Jueves,12:30:00 PM,SOLEDAD 2000,URBANA,VIAS PUBLICAS,NO REPORTADO,43,FEMENINO,CASADO,EMPLEADO PARTICULAR,SUPERIOR
,CAQUETÁ,FLORENCIA (CT),Jueves,10:00:00 AM,ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,CONTUNDENTES,17,MASCULINO,SOLTERO,INDEPENDIENTE,PRIMARIA
09/02/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,10:00:00 PM,URB. MAZUREN I SECTOR E-11,URBANA,CASAS DE HABITACION,CONTUNDENTES,22,FEMENINO,CASADO,EMPLEADO PARTICULAR,SUPERIOR
,VALLE,TULUÁ,Martes,12:00:00 AM,Las Américas,URBANA,CASAS DE HABITACION,CONTUNDENTES,21,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,07:00:00 PM,CANDELARIA LA NUEVA I SECTOR E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,24,FEMENINO,UNION LIBRE,NO REPORTA,SECUNDARIA
03/11/2010 00:00:00,ATLÁNTICO,SOLEDAD,Jueves,07:30:00 PM,CIUDAD CAMELOT,URBANA,VIAS PUBLICAS,CONTUNDENTES,29,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,QUINDÍO,ARMENIA (CT),Martes,04:00:00 PM,ARCO IRIS,URBANA,VIAS PUBLICAS,CONTUNDENTES,,NO REPORTADO,NO REPORTADO,NO REPORTADO,NO REPORTADO
,BOYACÁ,DUITAMA,Domingo,09:00:00 AM,SANTA LUCIA,URBANA,APARTAMENTO,CONTUNDENTES,22,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
09/04/2010 00:00:00,SUCRE,SINCELEJO (CT),Sábado,08:00:00 PM,CALLE LA PAJUELA,URBANA,CASAS DE HABITACION,CONTUNDENTES,36,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
,BOYACÁ,DUITAMA,Viernes,08:00:00 PM,SAN JOSE,URBANA,CASAS DE HABITACION,CONTUNDENTES,16,FEMENINO,SOLTERO,INDEPENDIENTE,PRIMARIA
,VALLE,PALMIRA,Miércoles,03:02:00 PM,CORREGIMIENTO AMAIME,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,17,FEMENINO,SOLTERO,AMA DE CASA,PRIMARIA
08/07/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,06:30:00 PM,RECODO DEL RESTREPO DESARROLLO E-15,URBANA,CASAS DE HABITACION,ARMA BLANCA,23,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
11/01/2010 00:00:00,BOYACÁ,PUERTO BOYACÁ,Lunes,10:00:00 PM,CRISTO REY,URBANA,CASAS DE HABITACION,CORTANTES,24,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
,ANTIOQUIA,SABANETA,Domingo,12:55:00 PM,VDA. PAN DE AZUCAR,URBANA,VIAS PUBLICAS,CONTUNDENTES,65,FEMENINO,CASADO,AMA DE CASA,PRIMARIA
,ARAUCA,ARAUCA (CT),Domingo,07:40:00 AM,EL CENTRO,URBANA,PARQUES,CONTUNDENTES,19,FEMENINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
,ARAUCA,ARAUCA (CT),Domingo,07:00:00 PM,VILLA SAN JUAN,URBANA,CASAS DE HABITACION,CONTUNDENTES,29,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,TECNICO
09/01/2010 00:00:00,ANTIOQUIA,MEDELLÍN (CT),Miércoles,11:00:00 PM,SAN PABLO C-1,URBANA,VIAS PUBLICAS,CONTUNDENTES,23,MASCULINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
04/04/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,08:30:00 PM,URB. SAN CARLOS E-6,URBANA,LOCAL COMERCIAL,CONTUNDENTES,41,FEMENINO,CASADO,NO REPORTA,PRIMARIA
,VALLE,GUADALAJARA DE BUGA,Miércoles,09:05:00 PM,LA CONCORDIA,URBANA,VIAS PUBLICAS,CONTUNDENTES,22,FEMENINO,CASADO,INDEPENDIENTE,SECUNDARIA
,CAQUETÁ,FLORENCIA (CT),Lunes,12:00:00 AM,VIA MONTAÑITA,URBANA,AEROPUERTO,CONTUNDENTES,20,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
06/12/2010 00:00:00,BOYACÁ,TUNJA (CT),Sábado,09:00:00 AM,BARRIO 20 DE JULIO,URBANA,CASAS DE HABITACION,CONTUNDENTES,20,MASCULINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
,VALLE,PALMIRA,Miércoles,05:00:00 PM,BARRIO NUEVO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,33,MASCULINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,10:30:00 PM,BELLA FLOR E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,32,MASCULINO,CASADO,NO REPORTA,SECUNDARIA
02/10/2010 00:00:00,VALLE,CALI (CT),Miércoles,08:00:00 PM,SIETE DE AGOSTO E7,URBANA,CASAS DE HABITACION,CONTUNDENTES,31,FEMENINO,SOLTERO,DESEMPLEADO,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,05:20:00 AM,CIUDADELA CAFAM E-11,URBANA,APARTAMENTO,CONTUNDENTES,32,FEMENINO,CASADO,EMPLEADO PARTICULAR,TECNICO
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,04:00:00 PM,LAS MERCEDES E-11,URBANA,CASAS DE HABITACION,CONTUNDENTES,27,FEMENINO,UNION LIBRE,AMA DE CASA,TECNOLOGO
,CASANARE,MONTERREY,Domingo,07:37:00 PM,-,URBANA,VIAS PUBLICAS,CONTUNDENTES,30,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,CASANARE,YOPAL (CT),Domingo,01:50:00 AM,-,URBANA,ESTACIONES DE SERVICIO,CONTUNDENTES,29,MASCULINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
,META,GUAMAL,Sábado,04:00:00 PM,PARAISO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,30,FEMENINO,NO REPORTADO,AMA DE CASA,SECUNDARIA
,HUILA,NEIVA (CT),Miércoles,02:00:00 PM,TERCER MILENIO,URBANA,CASAS DE HABITACION,CONTUNDENTES,34,FEMENINO,UNION LIBRE,COMERCIANTE,SECUNDARIA
12/09/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,01:00:00 AM,URB. GALICIA E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,35,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,CAQUETÁ,EL PAUJIL,Sábado,06:00:00 PM,BARRIO EL CENTRO,URBANA,CASAS DE HABITACION,CONTUNDENTES,27,FEMENINO,UNION LIBRE,AGRICULTOR,PRIMARIA
,BOYACÁ,SOGAMOSO,Miércoles,08:00:00 PM,VALDES TABERA,URBANA,CASAS DE HABITACION,CONTUNDENTES,38,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
03/08/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,11:00:00 PM,CARACOLÍ E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,38,MASCULINO,UNION LIBRE,DESEMPLEADO,PRIMARIA
,VALLE,FLORIDA,Domingo,12:00:00 PM,LA CABAÑA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,23,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,SANTANDER,BUCARAMANGA (CT),Miércoles,10:18:00 PM,TRANSICION I,URBANA,VIAS PUBLICAS,CONTUNDENTES,31,FEMENINO,SOLTERO,COMERCIANTE,SUPERIOR
03/01/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,08:00:00 PM,LOMBARDIA II E-11,URBANA,CASAS DE HABITACION,CONTUNDENTES,54,FEMENINO,SOLTERO,DESEMPLEADO,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,09:00:00 PM,INGLES E-18,URBANA,CASAS DE HABITACION,CONTUNDENTES,40,FEMENINO,CASADO,EMPLEADO PARTICULAR,PRIMARIA
,VALLE,CALI (CT),Sábado,08:00:00 PM,SIMON BOLIVAR E8,URBANA,CASAS DE HABITACION,CONTUNDENTES,19,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
04/11/2010 00:00:00,BOYACÁ,TUNJA (CT),Domingo,08:00:00 AM,BARRIO SAN FRANCISCO,URBANA,VIAS PUBLICAS,CONTUNDENTES,17,FEMENINO,SOLTERO,ESTUDIANTE,SECUNDARIA
10/02/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,02:00:00 AM,SAN ANTONIO E-1,URBANA,CASAS DE HABITACION,CONTUNDENTES,35,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,TECNICO
,ATLÁNTICO,BARRANQUILLA (CT),Sábado,08:00:00 PM,SAN FRANCISCO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,42,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
04/07/2010 00:00:00,BOLÍVAR,CARTAGENA (CT),Miércoles,02:30:00 AM,AMBERES,URBANA,VIAS PUBLICAS,CONTUNDENTES,20,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
,SANTANDER,GIRÓN,Sábado,02:00:00 PM,LA MESETA,URBANA,CASA EN CONJUNTO CERRADO,CONTUNDENTES,30,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,02:00:00 PM,EL SALITRE SUBA E-11,URBANA,CASAS DE HABITACION,CONTUNDENTES,15,MASCULINO,SOLTERO,ESTUDIANTE,SECUNDARIA
,CUNDINAMARCA,MADRID,Domingo,01:01:00 AM,-,URBANA,VIAS PUBLICAS,CONTUNDENTES,31,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
,CUNDINAMARCA,MADRID,Domingo,01:01:00 AM,-,URBANA,VIAS PUBLICAS,CONTUNDENTES,32,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
,HUILA,GIGANTE,Domingo,11:30:00 AM,VEREDA PUEBLO NUEVO,RURAL,CASAS DE HABITACION,CONTUNDENTES,30,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
,HUILA,NEIVA (CT),Domingo,02:00:00 AM,LAS CATLEYAS,URBANA,CASAS DE HABITACION,CONTUNDENTES,27,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
,HUILA,PITALITO,Domingo,07:00:00 PM,AGUABLANCA,URBANA,CASAS DE HABITACION,CONTUNDENTES,27,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,HUILA,TELLO,Domingo,12:00:00 AM,VEREDA EL CEDRAL,RURAL,CASAS DE HABITACION,CONTUNDENTES,27,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,META,EL CASTILLO,Domingo,07:30:00 PM,NUEVA ESPERANZA,URBANA,VIAS PUBLICAS,CONTUNDENTES,20,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,TECNICO
,BOYACÁ,SOGAMOSO,Domingo,07:30:00 PM,VDA. SANTA HELENA,RURAL,CASAS DE HABITACION,CONTUNDENTES,11,MASCULINO,SOLTERO,ESTUDIANTE,SECUNDARIA
,PUTUMAYO,MOCOA (CT),Domingo,07:30:00 AM,OBRERO I,URBANA,CASAS DE HABITACION,CONTUNDENTES,50,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,VALLE,GUADALAJARA DE BUGA,Miércoles,07:00:00 AM,ALTAMIRA,URBANA,VIAS PUBLICAS,CONTUNDENTES,37,MASCULINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
,RISARALDA,DOSQUEBRADAS,Domingo,09:00:00 AM,CAMPESTRE B,URBANA,VIAS PUBLICAS,NO REPORTADO,35,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,RISARALDA,DOSQUEBRADAS,Domingo,01:30:00 PM,LA SULTANA,URBANA,CASAS DE HABITACION,CONTUNDENTES,33,MASCULINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,RISARALDA,DOSQUEBRADAS,Domingo,10:30:00 PM,LA GRACIELA,URBANA,CASAS DE HABITACION,NO REPORTADO,35,FEMENINO,NO REPORTADO,AMA DE CASA,PRIMARIA
,RISARALDA,PEREIRA (CT),Domingo,01:00:00 PM,KENNEDY,URBANA,CASAS DE HABITACION,NO REPORTADO,17,FEMENINO,SOLTERO,ESTUDIANTE,SECUNDARIA
,RISARALDA,PEREIRA (CT),Domingo,02:00:00 PM,LORENA II,URBANA,VIAS PUBLICAS,NO REPORTADO,72,MASCULINO,CASADO,EMPLEADO PARTICULAR,PRIMARIA
,RISARALDA,PEREIRA (CT),Domingo,11:05:00 PM,CENTRO CUBA V-1,URBANA,VIAS PUBLICAS,CONTUNDENTES,22,FEMENINO,UNION LIBRE,AGRICULTOR,NO REPORTADO
,SANTANDER,BUCARAMANGA (CT),Domingo,02:00:00 AM,CIUDAD METROPOLITANA,URBANA,CASAS DE HABITACION,CONTUNDENTES,18,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,SANTANDER,BUCARAMANGA (CT),Domingo,03:00:00 AM,EL ROCIO,URBANA,CASAS DE HABITACION,CONTUNDENTES,33,MASCULINO,UNION LIBRE,COMERCIANTE,SECUNDARIA
,SANTANDER,BUCARAMANGA (CT),Domingo,04:00:00 AM,EL ROCIO,URBANA,CASAS DE HABITACION,CONTUNDENTES,27,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,SANTANDER,BUCARAMANGA (CT),Domingo,03:15:00 PM,ESPERANZA II,URBANA,CASAS DE HABITACION,CONTUNDENTES,28,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
,SANTANDER,BUCARAMANGA (CT),Domingo,06:30:00 PM,VILLA ROSA,URBANA,CASAS DE HABITACION,CONTUNDENTES,33,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,SANTANDER,BUCARAMANGA (CT),Domingo,06:45:00 PM,BUCARAMANGA,URBANA,CASAS DE HABITACION,CONTUNDENTES,34,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,SANTANDER,FLORIDABLANCA,Domingo,06:00:00 AM,EL REPOSO,URBANA,CASAS DE HABITACION,CONTUNDENTES,18,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,NARIÑO,IPIALES,Domingo,05:30:00 AM,-,URBANA,VIAS PUBLICAS,CONTUNDENTES,44,FEMENINO,CASADO,AMA DE CASA,PRIMARIA
,BOYACÁ,TUNJA (CT),Sábado,12:00:00 AM,BARRIO LIBERTADOR,URBANA,CASAS DE HABITACION,CONTUNDENTES,58,MASCULINO,CASADO,INDEPENDIENTE,PRIMARIA
,BOYACÁ,CHIQUINQUIRÁ,Domingo,04:42:00 AM,BARRIO ANTONIO SANTOS,URBANA,VIAS PUBLICAS,CONTUNDENTES,15,MASCULINO,SOLTERO,INDEPENDIENTE,PRIMARIA
,SUCRE,SAN ONOFRE,Domingo,02:00:00 PM,ALTO PRADO,URBANA,CASAS DE HABITACION,CONTUNDENTES,40,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,SUCRE,SINCELEJO (CT),Domingo,09:00:00 PM,BOGOTA,URBANA,CASAS DE HABITACION,CONTUNDENTES,44,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
,VALLE,CALI (CT),Domingo,01:00:00 AM,RODRIGO LARA BONILLA E13,URBANA,CASAS DE HABITACION,CONTUNDENTES,28,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
,VALLE,CALI (CT),Domingo,10:00:00 AM,ALIRIO MORA BELTRAN E14,URBANA,CASAS DE HABITACION,CONTUNDENTES,23,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
,VALLE,CALI (CT),Domingo,10:00:00 AM,POTRERO GRANDE E21,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,48,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
,VALLE,CALI (CT),Domingo,10:00:00 AM,VILLA SAN MARCOS E14,URBANA,VIAS PUBLICAS,CONTUNDENTES,18,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
,VALLE,CALI (CT),Domingo,03:00:00 PM,ALIRIO MORA BELTRAN E14,URBANA,CASAS DE HABITACION,CONTUNDENTES,25,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
,VALLE,CALI (CT),Domingo,10:00:00 PM,JOSE M. MARROQUIN II E14,URBANA,CASAS DE HABITACION,CONTUNDENTES,23,MASCULINO,SOLTERO,DESEMPLEADO,PRIMARIA
,CUNDINAMARCA,FUSAGASUGÁ,Domingo,03:35:00 AM,COMUNEROS,URBANA,VIAS PUBLICAS,CONTUNDENTES,37,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,VALLE,GUADALAJARA DE BUGA,Domingo,07:30:00 AM,CARACOLI,URBANA,VIAS PUBLICAS,CONTUNDENTES,21,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
,VALLE,GUADALAJARA DE BUGA,Domingo,11:40:00 AM,JORGE ELIECER GAITAN,URBANA,VIAS PUBLICAS,CONTUNDENTES,56,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,VALLE,PALMIRA,Domingo,06:30:00 AM,COLOMBIA,URBANA,VIAS PUBLICAS,CONTUNDENTES,30,FEMENINO,UNION LIBRE,AMA DE CASA,SUPERIOR
,VALLE,SAN PEDRO,Domingo,12:00:00 AM,GUAYABAL,RURAL,VIAS PUBLICAS,CONTUNDENTES,31,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
,VALLE,SEVILLA,Domingo,04:30:00 AM,VDA PALMACHAL,RURAL,VIAS PUBLICAS,CONTUNDENTES,26,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,ANTIOQUIA,ENVIGADO,Lunes,11:50:00 AM,LAS ANTILLAS,URBANA,VIAS PUBLICAS,CONTUNDENTES,44,MASCULINO,CASADO,COMERCIANTE,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,06:00:00 AM,SANTA ROSA SUR E-19,URBANA,VIAS PUBLICAS,CONTUNDENTES,17,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,06:30:00 PM,URB. ELTEJAR E-16,URBANA,CASAS DE HABITACION,CONTUNDENTES,22,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,CASANARE,AGUAZUL,Miércoles,02:30:00 AM,CARLOS PIZARRO,URBANA,VIAS PUBLICAS,CONTUNDENTES,29,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
02/12/2010 00:00:00,SANTANDER,SAN VICENTE DE CHUCURÍ,Viernes,07:15:00 PM,YARIGUIES I,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,29,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,ATLÁNTICO,SOLEDAD,Martes,08:30:00 PM,CIUDADELA METROPOLITANA,URBANA,CASAS DE HABITACION,CONTUNDENTES,30,FEMENINO,CASADO,AMA DE CASA,SECUNDARIA
,VALLE,FLORIDA,Sábado,09:50:00 AM,NUEVO HORIZONTE,URBANA,VIAS PUBLICAS,CONTUNDENTES,61,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,ANALFABETA
03/06/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,03:00:00 AM,CIUDAD JARDIN E-11,URBANA,CASAS DE HABITACION,CONTUNDENTES,29,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
,ATLÁNTICO,CAMPO DE LA CRUZ,Martes,08:40:00 AM,TABARDILLO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,18,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
05/12/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,04:00:00 PM,SANTO DOMINGO E-19,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,16,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,QUINDÍO,LA TEBAIDA,Jueves,05:10:00 PM,LA NUEVA TEBAIDA,URBANA,VIAS PUBLICAS,CONTUNDENTES,9,MASCULINO,SOLTERO,ESTUDIANTE,PRIMARIA
09/02/2010 00:00:00,BOYACÁ,GUATEQUE,Jueves,12:00:00 PM,VDA. GAUNZA ABAJO,RURAL,CASAS DE HABITACION,CONTUNDENTES,34,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,BOYACÁ,DUITAMA,Domingo,07:30:00 PM,COLOMBIA,URBANA,CASAS DE HABITACION,CONTUNDENTES,45,FEMENINO,CASADO,AMA DE CASA,PRIMARIA
10/04/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,10:00:00 AM,GUSTAVO RESTREPO E-18,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,34,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
,CASANARE,PAZ DE ARIPORO,Lunes,05:00:00 PM,-,URBANA,VIAS PUBLICAS,CONTUNDENTES,52,FEMENINO,UNION LIBRE,AMA DE CASA,NO REPORTADO
,CASANARE,PAZ DE ARIPORO,Lunes,07:00:00 PM,JAGUITO,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,32,FEMENINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO
03/07/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,09:00:00 AM,CHICO SUR E-5,URBANA,CASAS DE HABITACION,CONTUNDENTES,32,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO
,HUILA,COLOMBIA,Sábado,07:00:00 AM,VEREDA CARRASPOSO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA,25,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
04/04/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,01:00:00 PM,SAN ISIDRO E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,63,MASCULINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO
,VALLE,ROLDANILLO,Miércoles,04:27:00 PM,LOS LLANITOS,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,20,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
,HUILA,ACEVEDO,Lunes,09:00:00 PM,CENTRO,URBANA,VIAS PUBLICAS,CONTUNDENTES,23,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
,HUILA,LA PLATA,Lunes,10:30:00 AM,LA POLA,URBANA,CASAS DE HABITACION,CONTUNDENTES,25,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,HUILA,NEIVA (CT),Lunes,01:00:00 AM,LOS CAMBULOS,URBANA,CASAS DE HABITACION,CONTUNDENTES,33,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
,HUILA,NEIVA (CT),Lunes,08:30:00 PM,7 DE AGOSTO,URBANA,CASAS DE HABITACION,CONTUNDENTES,20,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,TECNICO
,HUILA,PITALITO,Lunes,08:00:00 PM,SAN RAFAEL,URBANA,CASAS DE HABITACION,CONTUNDENTES,34,FEMENINO,CASADO,INDEPENDIENTE,SECUNDARIA
,CAQUETÁ,FLORENCIA (CT),Domingo,01:00:00 PM,EL CENTRO,URBANA,CASAS DE HABITACION,CONTUNDENTES,30,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,RISARALDA,DOSQUEBRADAS,Lunes,10:00:00 PM,SAN DIEGO,URBANA,VIAS PUBLICAS,CONTUNDENTES,20,FEMENINO,SOLTERO,DESEMPLEADO,SECUNDARIA
,SANTANDER,BARBOSA,Lunes,04:15:00 PM,SANTA FE,URBANA,CASAS DE HABITACION,CONTUNDENTES,15,MASCULINO,SOLTERO,ESTUDIANTE,SECUNDARIA
,SANTANDER,BARBOSA,Lunes,04:15:00 PM,SANTA FE,URBANA,CASAS DE HABITACION,CONTUNDENTES,19,FEMENINO,SOLTERO,ESTUDIANTE,SECUNDARIA
,SANTANDER,BUCARAMANGA (CT),Lunes,06:45:00 PM,COLORADOS,URBANA,CASAS DE HABITACION,CONTUNDENTES,35,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,BOYACÁ,SANTANA,Martes,12:00:00 AM,VDA.SANTA BARBARA,RURAL,CASAS DE HABITACION,CONTUNDENTES,37,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,SANTANDER,FLORIDABLANCA,Lunes,07:00:00 AM,SANTA ANA,URBANA,CASAS DE HABITACION,CONTUNDENTES,50,FEMENINO,UNION LIBRE,COMERCIANTE,SECUNDARIA
,SANTANDER,FLORIDABLANCA,Lunes,08:00:00 AM,LAS VILLAS,URBANA,VIAS PUBLICAS,CONTUNDENTES,24,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
,SANTANDER,GUADALUPE,Lunes,12:00:00 AM,PALMITO,URBANA,CASAS DE HABITACION,CONTUNDENTES,45,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
,SANTANDER,SAN GIL,Lunes,02:50:00 PM,EL VERGEL,URBANA,CASAS DE HABITACION,ARMA BLANCA,18,MASCULINO,SOLTERO,DESEMPLEADO,SECUNDARIA
,SANTANDER,SAN GIL,Lunes,02:50:00 PM,EL VERGEL,URBANA,CASAS DE HABITACION,ARMA BLANCA,44,FEMENINO,UNION LIBRE,COMERCIANTE,PRIMARIA
07/03/2010 00:00:00,CAQUETÁ,BELÉN DE LOS ANDAQUIES,Sábado,12:00:00 AM,EL CENTRO,URBANA,CASAS DE HABITACION,CONTUNDENTES,27,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
